timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743258035.786719|3461344040|577693|b'V\x8a~\x93\x91\xb6\x98W\x95\xa4=wa\xe5\x82\xdf'|b'\xd9\xa4\xed\xd2\xcb\x99\x01\x89\x11\tL\xb2'|1510|42|1468|52|1386|1438|0|4647|1438
1743258035.786732|3461344040|577694|b'\xa6\xae\xb8Am\xa4\xcb\x8c*U\x1c\xe6L}x\x9f'|b'\x05\xbe\xd3\xc4\x16\xc6B\xeb\xf2\xebhS'|1510|42|1468|52|1386|1438|0|4648|1438
1743258035.786740|3224334942|838404|"b'I\xa0\x0c\xff\xe4\xa9\x90?""\xfdUR&\x07\x90\xcc'"|b'\xc4C\xdd}8P\xcb\xe2\xb2\x96p\xe0'|134|42|92|52|0|52|10|4649|52
1743258035.786740|3224334942|838405|b'\xe0K\xa0\xfdZ\xbaJv\x99\x07\x07`\xe7\xa5d\x01'|b'e\x88\xe0\xfc\xf9\x88\x94\x11U@\xbc\x8b'|134|42|92|52|0|52|10|4650|52
1743258035.786752|3461344040|577695|b'\x8f<\xb3\xf3;\xfe\xfe\xc3W%K\xb0p\x98\x1d\x98'|b'\xefQ\xb6f\x17\xdc\xff\xd8?\xd0\xd4B'|1510|42|1468|52|1386|1438|0|4651|1438
1743258035.786765|3461344040|577696|b'\xb3\x9f\xee\xc4\xe9\xfd\xd8T\xe0n\x8f\xd2\x08\x8e\x07\x00'|b'k\xce\x87:\x16?N\x9d\t>\x19\xe7'|1510|42|1468|52|1386|1438|0|4652|1438
1743258035.786786|3461344040|577697|b'\x901Pb\x8f\xd2\xbb\xbd\x11\x95\xad\x15oK\xf35'|"b""2\\\x80rh'\x05q\xea\x9d\x80\x9f"""|1510|42|1468|52|1386|1438|0|4653|1438
1743258035.786799|3461344040|577698|b'K.\xc6\x97\x92k\xb8\xf2\x17\xe7\x05Yo\xf5\x9aJ'|b'0)D~\x93\x91\xeaN\xdfD\xc12'|1510|42|1468|52|1386|1438|0|4654|1438
1743258035.786820|3461344040|577699|b'l\xcc\x91+I\x96$\x1d\xc4\x12#(\x80p\x81\xb2'|b'G\x84\xe3\xa0\xe5\xaf\xe8\xad\xc4<\xcb\x11'|1510|42|1468|52|1386|1438|0|4655|1438
1743258035.786833|3461344040|577700|b'$:z\xe9\xb7d\x88T*d=\x88\x89\xd3w:'|b'\xd1\x8f7\xfaRG\x89>\x18\xbe\xad\xc4'|1510|42|1468|52|1386|1438|0|4656|1438
1743258035.786854|3461344040|577701|b'p\x90\xe7B\xae\x8cQ\x05M\xcai\xca\xbb\xach\x88'|"b""\xbe\x86GT'`\xc2\xb6u\x05?\xfb"""|1510|42|1468|52|1386|1438|0|4657|1438
1743258035.786868|3461344040|577702|b'\xd3\xf7\xd9\x87\x04\xc5\xee\xc7\xc4qH\xbc\xc1\x1f\tG'|b'Ll\xdc$\x9e\xc4\xbed\x8fQS\xd5'|1510|42|1468|52|1386|1438|0|4658|1438
1743258035.786887|3461344040|577703|b'\x1fDG\xadyw\xfb\x1e\xa2\x82\xe5\x96\xdf\xd7\x7f\xb6'|b'\xdc\xb0E=\x10\xe2\xfc\xb75\xd6\xa5\xcc'|1510|42|1468|52|1386|1438|0|4659|1438
1743258035.786901|3461344040|577704|b'\xbe\\B\x82\x83R_w-:\r\xa5\xfe\xacZ\x1e'|b'\x8e9g\xc7\xa0,\xa9\xf2\xb32\x06\x96'|1510|42|1468|52|1386|1438|0|4660|1438
1743258035.786918|3461344040|577705|b'\xa4\xf00@E\xe849$\xa1\x11\xe7Z#]\x8f'|b'\n]\\C\x8c\xa6k\x0f\x94DQ\xdf'|1510|42|1468|52|1386|1438|0|4661|1438
1743258035.786933|3461344040|577706|b'Q\xc3\x89\xc2\xbb1\xa9\x06\xa1\xae\xc1}\x8ceR\xb3'|b'~\xe6\xc4\xc7n$\x92\xfe*\xbbr\x99'|1510|42|1468|52|1386|1438|0|4662|1438
1743258035.786967|3461344040|577707|b'\xce\xe9\xa5\xce\x8b%\xec\xba0\xb0\xc7?\x85E\xeel'|b'\xd3\xe2\xaePC\xb2\xf6\xa1\x8e\xa5\x98\xa2'|1510|42|1468|52|1386|1438|0|4663|1438
1743258035.786969|3224334942|838406|"b'\xeb\xb5\xde\xd0p|\xfd\x8d]\x03F+\x0e\xd4\xbc\xe7'"|b'\x9a\x8e\xa1\xcdE\xadvy\x86\xb2Q%'|134|42|92|52|0|52|10|4664|52
1743258035.786969|3224334942|838407|b'\x1bk\xbb\x04L@N\xc5Jav\x00\\\xea\x12\xee'|"b'""\xbaV\x87\xad\xcf\x86\xa3\xed[\r\xd4'"|134|42|92|52|0|52|10|4665|52
1743258035.786991|3461344040|577708|b'\xfc\x8d\xd4\xad\xbe-\xe4C\xb3\xa5\xb9\xc234i\xef'|b'1\xd9\xbb\x1dM\xd3O\xae\xe62\xb1\x1a'|1510|42|1468|52|1386|1438|0|4666|1438
1743258035.787011|3461344040|577709|b'\xe0\x08O\xd8\xd0\x05\xba\xf1\x19\x81\x97r\xd3\x15,a'|b'n1\x0fp\x16\xc4\x9b\x8f\xf38\x94~'|1510|42|1468|52|1386|1438|0|4667|1438
1743258035.787025|3461344040|577710|b'\xbc\x86\x03\xd0\xf8\x1eW\xa6\x7f@\xb2\xf7\x81\xaf^o'|b'\xfb\xd1\xb1\xbf\x88\xa7\xb3\xbf=\x1e4\xca'|1510|42|1468|52|1386|1438|0|4668|1438
1743258035.787050|3461344040|577711|b'\xd04\x85c\xb3\xc2\xd8nJ\x1bk\x0fQ\x8f\xc0\xf9'|b'\xa4\x10\xaf\xc4(\xdd\x7f\x0bB\xffE\xe4'|1510|42|1468|52|1386|1438|0|4669|1438
1743258035.787063|3461344040|577712|b'u\xebb\xf9\x84\xbfr*\xc3\x02Q\xa7\xf7}\xe8/'|b'iJj\x14\xed\x8b\x95d\x8a\x07C\x18'|1510|42|1468|52|1386|1438|0|4670|1438
1743258035.787083|3461344040|577713|"b's\x85\xf9\xf0\x83O""\x9c\xe4\xa7\xf5\x8e\x13I\xabw'"|"b'\xf4\xb8;\xaf\xd3\xde\xa7\xca?4""\x82'"|1510|42|1468|52|1386|1438|0|4671|1438
1743258035.787102|3461344040|577714|b'S-\xf7\xaa\x13\xe6\xec\x18\xcb\x05\xc2\x03\xb9n\x1c\xcb'|b'q\x9b4\x06\x95\x9b\x80\x18i8yr'|1062|42|1020|52|926|978|12|4672|978
1743258035.787223|3461344040|577715|b'\xf7Ao\xac\x85\xf3FOjb\xba\x1d\x14~\x95\x02'|b'\xbf\xf8\xfb,=\xa9/>\xf4\x13\xe0\xf4'|1510|42|1468|52|1386|1438|0|4673|1438
1743258035.787242|3461344040|577716|b'\xa2=\xfb\x0c\x13fq\xcd\x9cn\xaa\xd3\xa2\xb2H\xe0'|b'R\xfbH\x0bY\xca5\xb7(Q\xadb'|1510|42|1468|52|1386|1438|0|4674|1438
1743258035.787260|3224334942|838408|b'\xe7\xd0\x16\x18\x19\xce\x17^\x14UWV[\xac*\xdf'|b'FJK\x96\xc8\x031\xeb\xa9E\xcbt'|134|42|92|52|0|52|10|4675|52
1743258035.787260|3224334942|838409|b'\xd5\x03\x1e\xf6Y\xd1\x9a\x17\xa7\xa3\x7f\xb3Y/\xb0\xd0'|b'\xca\xf5\x1f4\r\xa0\x03\xac\xf1.R\xc2'|134|42|92|52|0|52|10|4676|52
1743258035.787266|3461344040|577717|"b""`x\x0bn2\x13\xb9\xdf\xedn\xda\xb6Z'\xdb`"""|b'y\xfb2\xc0\xc6/Y\xb6$\xc1}\xc8'|1510|42|1468|52|1386|1438|0|4677|1438
1743258035.787278|3461344040|577718|b'\xc8]<\x9e)\xb8\x07\xd0i\xd5\x9a\x17ri\x1d\x96'|b'^=%1f\xf8\xa1G&\xa7 \xe9'|1510|42|1468|52|1386|1438|0|4678|1438
1743258035.787308|3461344040|577719|"b'\x86\x97\x1b\xeb\x92|\xadz\xbe\x89\xef\xbc\xc4""c\x8a'"|b'Q\xbaB\x9e#5\x94l\xf9\x80)t'|1510|42|1468|52|1386|1438|0|4679|1438
1743258035.787322|3461344040|577720|b'\x8d\xfd\x05\x01\x85l\xfe\xf8M\xcf\x1cnV\xc5\xde2'|b'\x9c\xfe\xd8X\x92\x10p\xe9\x88\n\\\xb6'|1510|42|1468|52|1386|1438|0|4680|1438
1743258035.787341|3461344040|577721|b'X.;\xa70\xfaN\x07\x88\x9b\x8f\x85I$\x19\xfe'|b'\x9ex\xa7\xc4\xeb\xb9\xc3\xa9\\\x8a\xa2:'|1510|42|1468|52|1386|1438|0|4681|1438
1743258035.787354|3461344040|577722|b'6d\xea\xe3\x97?D\xcb\x05\x98\xd65\xe5?L\x08'|b'\x94\xb6;\xcf\xa1\x82\xbf\xee\xeaN\xe6-'|1510|42|1468|52|1386|1438|0|4682|1438
1743258035.787373|3461344040|577723|b'\xc8\xd4N\xafZN\xfd\xc8\x1e\xf7\xfe\xd0\x8d\xd0\xe9\xd5'|b',}#\x15a\x0e\xb5\x85\xa6\xd7K\xff'|1510|42|1468|52|1386|1438|0|4683|1438
1743258035.787386|3461344040|577724|b'\xb0\xa4\xefW\x1d\xe2\xfe\xf5\xd3\xcd\xd4x\x05\x07\xbc\xfc'|b'\xf4\xb21\x852\x8d\x96\x14\xe3:(k'|1510|42|1468|52|1386|1438|0|4684|1438
1743258035.787407|3461344040|577725|b'\xad\xf6\xdd\xd1\x83\x8c\xc7`\xbd\xe3\xee!\xba\x92\x8a\xd4'|"b'\xd1\xec\x15\x13\x99|\xd7\xc9\xa1\xf1\xbf\x82'"|1510|42|1468|52|1386|1438|0|4685|1438
1743258035.787420|3461344040|577726|b'\xe4\xadd\xb4s4J\xa7\xc6\xefL\xb4\xad\xbb;\x1f'|b'\xd9\xc8\x08\xbd\xcf\x91\x9b\xf3\xa9\xd4=1'|1510|42|1468|52|1386|1438|0|4686|1438
1743258035.787442|3461344040|577727|b'q\xc1\xe0\xa0\x18<\x9a\x1d{\x05Z#\xc3\n\xa2\x95'|"b'\\""%?\xb5\xd6,\t\xfb\x1d3\xe6'"|1510|42|1468|52|1386|1438|0|4687|1438
1743258035.787455|3461344040|577728|b'M\x0fW_\x94\xf2J\xef\xf5\xfa\xe3X&bu\x8a'|b'\xe7n\xe7\x1d\x99\x8f\xc0\xa4\xba\xae\x04\x9c'|1510|42|1468|52|1386|1438|0|4688|1438
1743258035.787477|3461344040|577729|b'm\x14`\xc0\xc5\x95vzI\xbf]\xf4\x7f\xcf\x05\xd3'|b'\xaf\x0f\x84H\xbd.\xef\x99MW`\xaa'|1510|42|1468|52|1386|1438|0|4689|1438
1743258035.787490|3461344040|577730|b'\xb9\x15\x1c\xb1\xe9\x82(\xf8\xb6CJDq\xd5\x92\xbb'|"b'\xb8\x19\xf5Rq\xb8\xd7\xddhG|\x85'"|1510|42|1468|52|1386|1438|0|4690|1438
1743258035.787513|3461344040|577731|b'\xaeNc\xf3&\xf9h\x85s\xac\xf5f2\xcd\xf4\xc8'|"b'\xfeP\x1a\xe7_,|\xf7o\xb9:\xaf'"|1510|42|1468|52|1386|1438|0|4691|1438
1743258035.787514|3224334942|838410|"b""\xa0px\x1f\xce*W\x8d1'\xd7\x94\x00\xd7\x18\xcf"""|b'\xaa\xc1\x19\xcfHmA=\x19\x02q\xca'|134|42|92|52|0|52|10|4692|52
1743258035.787514|3224334942|838411|b'o\xfe<\xfe\x9d\xce\xfe\xaf\xae\xa8.\x93q\x02KL'|b'\x8f\x06\x13\xea\xa3\xe7\xb0mV\xde\xf2\xc8'|166|42|124|52|36|88|6|4693|88
1743258035.787526|3461344040|577732|b'\x07(\xcd\x81L:\xb1]\x8b\x80\xefS\xf8\n\xcc\xee'|b'\x03\xfc\xc0\xf9\xbc\xd4\xd8\x1c\x8d\xdeW\xc6'|1510|42|1468|52|1386|1438|0|4694|1438
1743258035.787546|3461344040|577733|b'\xb8\xd1\xb6`\x9b\x14\xb3\xa2\xd0v\x7f\x9du\x0c\x8bM'|b'u\x96\xecg\xcf\x08!F7\xec\xa5\x1c'|1510|42|1468|52|1386|1438|0|4695|1438
1743258035.787559|3461344040|577734|b'\xdc\x97Q\x93%<.\xa9\x168X_\x9a\x1c=f'|b'\xd6\xba!\x95\xff\xddq\x91\xf5i\xb7O'|1510|42|1468|52|1386|1438|0|4696|1438
1743258035.787576|3461344040|577735|b'\xa9 7^\xc0\x93\xad\xe8H\x0f\xb6\x13_\xf31Y'|b'\x91\xcd\x1e~\xad3\xfb5o~\xa9\xb3'|1510|42|1468|52|1386|1438|0|4697|1438
1743258035.787589|3461344040|577736|b't\x1e\xac\x05erj:\xb5h\x95mR\xa7\x0f0'|b'\x96p\xdf\x1c\xf6\xce3]\xc5\xa4wL'|1510|42|1468|52|1386|1438|0|4698|1438
1743258035.787607|3461344040|577737|b'\xfc\x1a\xb5NY?\xf0\x13&\xebF\xbf\xdcDUW'|b'\x7f\xce\x9e\xa2F_5\x9e\x8c\x9d\x86\x8d'|1510|42|1468|52|1386|1438|0|4699|1438
1743258035.787626|3461344040|577738|b'.\xdc\xa9\xcct\xa1\x89!X\xe3\xef\xd5Pd`\xa5'|b'6\x95h\x14\x96j\xb1`D\xba\x02\x16'|1062|42|1020|52|926|978|12|4700|978
1743258035.787727|3461344040|577739|b'\x96\xa7\x96\\uI&\xed\xef\xce\xea\xb7m=\xf8\xa0'|b',K\xa85\xc6\x9d\xa3\xfb\x1f\xcf\x9e\x93'|1510|42|1468|52|1386|1438|0|4701|1438
1743258035.787741|3461344040|577740|b'\x99\x99\x04\xfe\xe1\xf95&\xc6\xd4\xff\x96S\xceR{'|b'`\xa8\x02!uEc\x1b\x82\xeb\xd3\xbe'|1510|42|1468|52|1386|1438|0|4702|1438
1743258035.787745|3224334942|838412|b'\xe0wi\xe7\xdd\x97bU1\xc5\xfe\xf5b0{\x04'|b'\x98\x12\xbf\xeeA.\x02[3i\n\xc0'|134|42|92|52|0|52|10|4703|52
1743258035.787745|3224334942|838413|b'\xa0\xf3\x07\x01\xd0\x89\xcbW\xef\xe8\x83W\xef\xaeX\xae'|b'\xe4\x9c\x85\xb5\x9b#bG4\xbb\x08T'|134|42|92|52|0|52|10|4704|52
1743258035.787761|3461344040|577741|b'G\xb8xv\rxZ\x14\x95\xf85\xcc\x9a\xa2\x13%'|b'\xb4p0\x9cU\xbe,\x81\xd8\x0fhN'|1510|42|1468|52|1386|1438|0|4705|1438
1743258035.787775|3461344040|577742|"b'\x14\xb7w\xd9\x95T\xce\x07F;\xaf|vK\xd9\x0f'"|b'\xe5+\xde\xa0\x1bs\x1aT\x92Q\x8d\x8c'|1510|42|1468|52|1386|1438|0|4706|1438
1743258035.787796|3461344040|577743|"b""i'\xf2PC\xef\x9eZ\xa5\x19\x08\xe9\xab\xcaf!"""|b'!~4Y\x01\x126\x07\xf1\xf4N\x92'|1510|42|1468|52|1386|1438|0|4707|1438
1743258035.787796|3224334942|838414|b'\xbc;\x19eI\xb2tA2\xd9_\xb7^\xe6\x0cq'|b'\xa8\xea\xe2\x1c\xe2u?2\x813\xca]'|134|42|92|52|0|52|10|4708|52
1743258035.787796|3224334942|838415|b'+z\xad.]\xf8Z\xb5C\xd1\x8aOB\xee\xc6\xe0'|"b""?\x8bj\x8f\xef\xe2\x11\xf1\xf1'\xc7~"""|134|42|92|52|0|52|10|4709|52
1743258035.787809|3461344040|577744|b'\xc7/A\x15\xdd\x8f9\x93\x15\xb8r1+<\x05\xe5'|b'\xdf\xd8\xb3\xaa7\xe3\xd4\x8br\x08<['|1510|42|1468|52|1386|1438|0|4710|1438
1743258035.787828|3461344040|577745|b'=\x9f\xec\xef,:\xdc\xfb\xc6C)>V\x9dxG'|b'\xca\x99z\xd6\x7f\x8f\xc0yj6,b'|1510|42|1468|52|1386|1438|0|4711|1438
1743258035.787841|3461344040|577746|b'\xe3\x0eV\xbeL\xc9r\xcaZ\xc8\x9c\xee\xe0h\x19\xed'|b'\x81\xf9\xdb\xbf/\xc4\x8b\xa1\x19\x124\xc7'|1510|42|1468|52|1386|1438|0|4712|1438
1743258035.787866|3461344040|577747|b'\x90\x03\x9c\xddR e}q\x07\xf7}\x94(9\xf4'|b'\xca\x88\xa7s\x95G\xdar5\x08O\x9a'|1510|42|1468|52|1386|1438|0|4713|1438
1743258035.787879|3461344040|577748|b'\x08\x01PH\xc7V;\x156\xf6\xc3\x0e\xef@/\xe5'|b'\x02\xff\x1eI\xaeS\x1a\xa8m\xd3H\xed'|1510|42|1468|52|1386|1438|0|4714|1438
1743258035.787899|3461344040|577749|b'\xdc\xf2\x9c{\xd7,\x1f\xadt\x9b\xe4W\x17\nXs'|b'\x9d\xb3\x93\xe4\xdeq,\xc8\xed\xad\x1c\xa4'|1510|42|1468|52|1386|1438|0|4715|1438
1743258035.787912|3461344040|577750|b'\xc0\xe6g5Q\xfdD)O\xdc\x07\xa9\xf1\x0c\x85G'|b'F\x88\x88\xb9\x17\xa5\xf7\x93\n\x86Xa'|1510|42|1468|52|1386|1438|0|4716|1438
1743258035.787933|3461344040|577751|b'\xd4n\xe1\xa1\xb0\xc1\x9bO\x8b\xa0\xac:\xb8\x0b\x0b('|b'\\\x95\xde\xc9*\xaf<ms*\x1e5'|1510|42|1468|52|1386|1438|0|4717|1438
1743258035.787947|3461344040|577752|b'\x98\x19\xd0p\xf2\x8e\x97\x00\xeb%oU\xe5Q\xea\xf7'|b'Q\xc0\x0ej\xbe\x9c\xcba\x0e\x95\x85B'|1510|42|1468|52|1386|1438|0|4718|1438
1743258035.787963|3461344040|577753|b'\xf4c\x9d\x8d21K\n\xb1\xe29\xf1.\xd01>'|b'\xd1\x83\x90>\x91\x81\x17N\xa5\xb87g'|1510|42|1468|52|1386|1438|0|4719|1438
1743258035.787985|3461344040|577754|b'\xc4ph\xed\xc2\xefy\xad\xa4\xea\x81%D\xe6\x996'|b'8\xd2*i\x82\x17\xa4:\xbeK\xc2\xf8'|1510|42|1468|52|1386|1438|0|4720|1438
1743258035.788011|3461344040|577755|b'\xd5\x0e\xee\x19\xdfh\xbd\x07vy\xc9\xfcW\xa6\x08\xeb'|b'4\x82\xe7\xd5\xcc\xeb5\x1c\xc0\xc6\xfbx'|1510|42|1468|52|1386|1438|0|4721|1438
1743258035.788024|3461344040|577756|b'p\xce\xe4\xd1A\x9a\x17G\xfd\xfbO\x1aN\x9f\xe5)'|b'\xc5\x05\xc8\xaa`\xfa\xee\xcd\x9a\x0f2E'|1510|42|1468|52|1386|1438|0|4722|1438
1743258035.788044|3461344040|577757|b'@\xae\xa4O\xef\xa0z/\x87\xf0^\xd9W\xce1f'|b'C[Ik\x9a+M\x1c\xb7\x8e\xfc\x06'|1510|42|1468|52|1386|1438|0|4723|1438
1743258035.788057|3461344040|577758|b'M\x9d0\x9fk\xb3G\xd7o\xfc\x19\x85\x1b\xc8\x06e'|b'o_\x95Nn\x86\xaeZj\xbaHm'|1510|42|1468|52|1386|1438|0|4724|1438
1743258035.788074|3461344040|577759|b'\xf68\x88\xe2\xd6K\x99B\xd7\xb2\xe3R\xb5\x9f\x1b^'|"b""'tp7\xb8j\xfe\x9d\r\x91qs"""|1510|42|1468|52|1386|1438|0|4725|1438
1743258035.788087|3461344040|577760|b'\xd62\x84uo\xf3Hr\xaeJs\x0f\xd8\x10}~'|b'XS\x0f9ny\xd2\x04\x90\xeb\x05\xd8'|1510|42|1468|52|1386|1438|0|4726|1438
1743258035.788108|3461344040|577761|b'\xe2\x9f\x00\x83\xf0\xca\xdfA\x18<\x18y\xfc>\x88\xe4'|b'\x90\xa0\xd6v\xb6\xcb\x92b\x05\xab\xa2G'|1510|42|1468|52|1386|1438|0|4727|1438
1743258035.788143|3461344040|577762|b'\x15$\x01D\xd4\xc4v\x01\xabF\xb2~\xe6Tn\xf6'|b'\x0f\xe2\xb0\xa0%\x10}\xa3(^\x9bX'|1062|42|1020|52|926|978|12|4728|978
1743258035.788213|3461344040|577763|b'\x05\xf3\x81A\xa94\x8e\xb6\x90A\xbf\x91e\t<\x82'|"b'A\x0f\xfa\xc9|\x93\xae*A\xc6\x025'"|1510|42|1468|52|1386|1438|0|4729|1438
1743258035.788217|3224334942|838416|b'_\x9f\x0fK\xf5G\x1e\x89\xd2a\xcd\xf61\xf1\xeeV'|b'qQ&\xc1\xc2\xc3<JQF,<'|134|42|92|52|0|52|10|4730|52
1743258035.788217|3224334942|838417|"b""I\xb6T\xdcH\x11(\xac\xf9\xe2'\xae\xdcQ\xebb"""|b'jW\xf3\xc7\xf5\xdd\xc9\xa3>\x85J1'|134|42|92|52|0|52|10|4731|52
1743258035.788228|3461344040|577764|b'\x11\x8f\xa9\xc4H;\x16\xf5z\xc3\xcb\xbd>\xd2?_'|b'\xa2\xf6\x88+E\xc7\xc6z\x0es\xc9\xaa'|1510|42|1468|52|1386|1438|0|4732|1438
1743258035.788250|3461344040|577765|b'(\xab\x19+]\xdb\xb1\x8e\xaa\t\xe9\xc2\xeab\x85\xc1'|b'9\xeefy\x06GX\x84\xc4\x0e\x9c\xfc'|1510|42|1468|52|1386|1438|0|4733|1438
1743258035.788263|3461344040|577766|b'\x05\n\x1b\xd2~\xc9\xa3.\xcb\xe5\x85\xd6X\xa6\xe4\x07'|b'\xff\xe1\xe8]5\x19\xbfRK\xc8\xb5\xa7'|1510|42|1468|52|1386|1438|0|4734|1438
1743258035.788280|3461344040|577767|"b'\xb1\xcd\t\xb9\x9fJ""\x12\r\xa7\xf4V\xdeWA\xc4'"|b'sx\xe7E\xd7\x8f\xed\xd3\xc3\x847\xab'|1510|42|1468|52|1386|1438|0|4735|1438
1743258035.788293|3461344040|577768|b'-\x1f\xc1\xf6\t\xe5\x07r5sCN\xa8\xc7.\x94'|b'7\xe2\xbdu*\x14\xc9v\x7fL\xd5+'|1510|42|1468|52|1386|1438|0|4736|1438
1743258035.788435|3461344040|577769|"b'\xe2\xc5\xc5\xacl\xc57{N\x98\x021\xfa|,8'"|b'4\x9d\x8d\xb5\xbc\x0f\xd5\x9eh\xf1\xd5*'|1510|42|1468|52|1386|1438|0|4737|1438
1743258035.788463|3461344040|577770|"b'\x19\xb9}b\x1c\xa5~F""\xd9LJo\xb6\x86<'"|"b""7*\x95\x1a;^j\x96'\xd8Bq"""|1510|42|1468|52|1386|1438|0|4738|1438
1743258035.788533|3461344040|577771|b'\x9beD\xeaYYv\x0bZ,\xbbt\xe1\xbb\x84\xfa'|b'4\x91k\xe4\x80\x8bh\x1dg\x10\t_'|1510|42|1468|52|1386|1438|0|4739|1438
1743258035.788545|3224334942|838418|b'\xf9\xdd\xea\xe2\xec\xb7Ky\x15\xbf~\xcc_\x96p\xed'|b'\xdcgM\xbd_(\xbdJ$z\x177'|134|42|92|52|0|52|10|4740|52
1743258035.788545|3224334942|838419|b'\xd6c;R\xd5O\xb3\xa0e\x1bS\xb9\xa5\x84\x01\x16'|"b""S7'i\xdf\x02\xba\xf2\xfaN\xd8s"""|134|42|92|52|0|52|10|4741|52
1743258035.788551|3461344040|577772|b'\xc6\xb6\xac\x05\x15\x98\xda?\xb9oR\xa68\xda\xfd/'|b'\x07q\xeb\xc5H4cgj\x9f\x99n'|1510|42|1468|52|1386|1438|0|4742|1438
1743258035.788576|3461344040|577773|b'\xb2\x15\xd6\xab\x01@\xc9\x91O\x05\xe2\x1b\xfe\xa7$?'|b'\x14=f\xa5{3\xbd\xecz\x18AW'|1510|42|1468|52|1386|1438|0|4743|1438
1743258035.788593|3461344040|577774|b'\x8e\xfb\xf7\x86\xc8\xee\xdc\xd0\x11\xcd\x0b\xd3Kq\xe0\xa2'|b'\xdbu\xca\xdbS\xc7X4\t_:\xd2'|1510|42|1468|52|1386|1438|0|4744|1438
1743258035.788618|3461344040|577775|b'\x146\xe3\xdcZ\xa6\xee(\xff.\x0fl\xd0s\xd8\x1f'|b'\xc6\xa1\xfd\xfe\xe7B\xbdR\xcb\xb9\xd4L'|1510|42|1468|52|1386|1438|0|4745|1438
1743258035.788639|3461344040|577776|b'\xae!\xdc\xf2\xe6Y\xed\xdd\x0c\x95\x1a \x91\xdaTd'|b'\x910\xefz<\xc5#NF\xa5FQ'|1510|42|1468|52|1386|1438|0|4746|1438
1743258035.788666|3461344040|577777|"b'\xc27W\xda\r\xf47Z\x84_""Wj\xfa\x9cG'"|b'\x88\xb0\x1frT\x16\x8a\x89\x15Y\xda\xb3'|1510|42|1468|52|1386|1438|0|4747|1438
1743258035.788683|3461344040|577778|b'\xc2\r~\xa3K\x855\x02\xfbL\x15\x9a\x07\xf3\x86\x13'|b'\xe5\xaat\x813\r\x9d\xa4&=\x02\xee'|1510|42|1468|52|1386|1438|0|4748|1438
1743258035.788730|3461344040|577779|b'6\xbb\x916\x9b\xe6\xb1\xbfX\xb3\xc9/\x06\x9e\xd9e'|"b""\xee\x1c''}|\xff\x07\x12\xe8\x86\xc4"""|1510|42|1468|52|1386|1438|0|4749|1438
1743258035.788738|3224334942|838420|b'\x9d\x0b\xe1\xa61}RK\xdeR\xae\xe3\xb1,;\xd7'|b'\xa1!\x13\xab\xe2\x1a\x04\xe7P^\xa8H'|134|42|92|52|0|52|10|4750|52
1743258035.788738|3224334942|838421|b'\x96\x19\x1b\x9a\x87\x81\x97\x7f\xa5\x0cH\x80\t\xbfdr'|b'\xd3-\x9f\x982\xae\\Y\x84R\xf0\xbf'|134|42|92|52|0|52|10|4751|52
1743258035.788747|3461344040|577780|b'hC\xe6\x13h\x0c\xb6\x0b\x93\xf6\xb9\xaa\xbfD\x85\x13'|b'\xf0\x9cF\xf2\xf1c\xf9\xc5J)\xbec'|1510|42|1468|52|1386|1438|0|4752|1438
1743258035.788775|3461344040|577781|"b""sQ\x89\x13%\xa4\xbb'\xba\xf78\x0b\x9a\xea\xc1\t"""|b'\x95\xefs\x81\xed\x8c\xf2x\xbe\xa3\xcf2'|1510|42|1468|52|1386|1438|0|4753|1438
1743258035.788792|3461344040|577782|b'{\xdfM9FQn\x95lIt;\x88\x06\x86\xec'|b'\x87\x14\x14\x8a\xd0\x0cC]\xee\xe8\xbc\x02'|1510|42|1468|52|1386|1438|0|4754|1438
1743258035.788817|3461344040|577783|b'>TG\x04\xaf\x03\x11\xf3U\\\xb10\x9d\x04\xcf\xe2'|b'\xb6l\xd9,x\xcf\xcd\xbb\xd7\xb8\x0e,'|1510|42|1468|52|1386|1438|0|4755|1438
1743258035.788834|3461344040|577784|"b'\xf6G""\xae\xbe\x96\x90\xbf\x12\xb7@#\xa1e\xea\x9f'"|b'\xb6\nwr\xf2F\xb8\x1c\x04\x9d\x88\xad'|1510|42|1468|52|1386|1438|0|4756|1438
1743258035.788858|3461344040|577785|b'\x87\x14\x10\xc0\x8d\x01#\xa7\x1d\x92\xc0\xe9\x07\x10uW'|b'4XQ\xcf\xafP\x93C\x7f\x9b\x07^'|1510|42|1468|52|1386|1438|0|4757|1438
1743258035.788882|3461344040|577786|b'\tW\xe5\x1f\xa7y2\x12\xd6\x93\xde>\xb7E8\xe4'|b'f\xd0M\x85\xa1\xd5\xdd5\xef\x0b\xc0\x11'|1062|42|1020|52|926|978|12|4758|978
1743258035.788907|3224334942|838422|b'\x95\x05\xbb*HV\xdc-\x14LEG(>\x1e\t'|b'\xf1\x8dw8\xed\xb1\n(d\x83<<'|134|42|92|52|0|52|10|4759|52
1743258035.788995|3224334942|838423|b'0\xbd\xfb\xa9GMW\x9b\xcb~\xb0e=E\xad\x97'|b'\x9d\xd4\xbd\x02\x11\x9d6\xa3\x9b\x18!\xe0'|134|42|92|52|0|52|10|4760|52
