timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743252035.854998|3224334942|413369|b'\xf1\xb7\x88\xbf.#\xdd\x0f&\x16\xbb\xce\xcc\x99\xa7\x1d'|b'\xe3\x0c\xb0\x03\xd3\x97\x7f\xb8\xc7\xa6u\xfa'|1494|42|1452|28|1389|1417|5|830|1228
1743252035.854998|3224334942|413370|b'\x1awW\xec\xb9%\xa7cG\x04\x1e;)\x99\xa5\x11'|b'\xf3\xd5t\xbd\xf0q\\\xa7z!p\x0e'|1494|42|1452|28|1389|1417|5|909|1417
1743252035.854998|3224334942|413371|b'\xff\xf2\xb5\x98+\xdb\x9eH\xf2\xeb\xf2\xab\xd3\xad\x9e\xeb'|b'\xf2K:\xe1\xcd\xbc\x0e\t\xda\xe9:\x05'|1494|42|1452|28|1389|1417|5|910|1417
1743252035.854998|3224334942|413372|b'\xe9&\x88\x9c\x8c\x9f\xaem\x1b*\xbf\xdd\xec\x85\xd99'|b'F\x90D]\x8dm\xff}W\x91\\\x95'|1494|42|1452|28|1389|1417|5|1140|1417
1743252035.854998|3224334942|413373|b'\xc6\x1a\xf1\xdd\x9a0;\xa3\x15q\xb8\x86\xae\xe0\xe7.'|b'\xdcu\xe8\x12\xcd:e\r\xc0\xc3q\x11'|1494|42|1452|28|1389|1417|5|1141|1417
1743252035.855086|3224334942|413374|b'\xa4\x8d\xfa#_\xbcfA\x12\xf3\xa3\x8f;\xb8}\xb4'|b'\xe5\x11\x8dW\xd6\xcb\xab\xcc\xc3}\xb0\x9c'|1494|42|1452|28|1389|1417|5|1142|1417
1743252035.855086|3224334942|413375|b'.\xd1=\xebC\xd4\xc16\x0e\xecq\x9c\xc2\xa3Bm'|b'\xe6)\xd57\xe9\x9c\x9c5\x04\xc4\xe6c'|1494|42|1452|28|1389|1417|5|1143|1417
1743252035.855086|3224334942|413376|b'\x15p\x16=:v2/*\n\x1c\x0c\x7f\xef\xc9\x13'|b'\xea\xe50\x81F\x9c\x89\xb2\xc1\xa3\xecM'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.855086|3224334942|413377|b'\xa1\x91\xd5_\xdb5\xdb\xa5\xa6*\xef@\xc8\xcc\x04x'|b'1\x9b\x13v\xc0\xfb\\pq\x9cHu'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.855086|3224334942|413378|b'%\xb4U5\xd2\x9a\x8f\x1b\x1f4\rm\xf2l4\x99'|b'{\xcb\xb67\x9ap\xa5\xd3\xd54\n\x17'|1494|42|1452|28|1389|1417|5|250|300
1743252035.855086|3224334942|413379|b'\x8d/\x01R*(\x11\x00E\x88\x8bA\\;\x8e$'|b'\xad\x15\xc2Y\xe8\xfa\x99fW\xefV\x87'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.855086|3224334942|413380|"b'\xdas\xb5\xa5lP|0\x8d\xf6\x91\xcd(\xc4>\xe2'"|b'\x10\x9d\xc1\xcew\xa8\x08[(V\xcc\x0f'|1494|42|1452|28|1389|1417|5|491|587
1743252035.855086|3224334942|413381|b'\xbeEq\x01\xf4)\xc3\xad\xe5\x127\xb9\xb0\x03\x12*'|b'x\xeeeI\x15\xe7\x08^\x9f\x8c\xaff'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.855133|3224334942|413382|b'\x11G\xe7\xcc\xf3\xee\xa8\xe8\xc8i]\xd8\xe2\xb8\x99Z'|b'\xa89\x92\xef\xc8\xd8(\x19y\xf3\xd0D'|1494|42|1452|28|1389|1417|5|1|60
1743252035.855133|3224334942|413383|b'r\xba4e{\x03\xd6{n$\x15\xed\xf3u\xe3\r'|b'\xb2\x95D\xea\xeeE\xe5\x11\xe5\xd3\xd0\xd7'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.855222|3224334942|413384|b'\x94\t\x91\xb5\xb5\xfeC\xb6\x9d\xab\xd2\xd4EO\xb3\x14'|b'\xd1\x89\xaf\xe7\x93\xec\xaa\x9a\x9e\xc1\xadQ'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.855223|3224334942|413385|b'.\x9d\xae\xf3<&\x9fZ\x1c\xd7\x0e\xd8X\xf2&y'|b'>gZ%\xa3jt\xb1G&\x90\xa4'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.855223|3224334942|413386|b'\xadyu\xd8\x0f\x92\xbey8\xfc\x8c\xe7S\x9b\x06\xcb'|b'\xc0Ycq\xf5`\x06h\xf03\xde\x89'|1494|42|1452|28|1389|1417|5|250|300
1743252035.855223|3224334942|413387|b'\xb2\xbf\x07\x9f\xf3OF\xd5Dk\xb6\t\xe6\x1a\x94{'|"b'c\xdc\xa6\xe1\xaa\xc8\xc6\xba\xe7\xd6/|'"|1494|42|1452|28|1389|1417|5|396|1228
1743252035.855223|3224334942|413388|b'\xb5e\x19\x8f\n\xcb\xc1f\x12\xa7p\x90\xa7\xdfF\x0f'|b'\xe6n\xd4\n\xfa\x0b=\n\xb4\xc1\x17\x95'|1494|42|1452|28|1389|1417|5|491|587
1743252035.855223|3224334942|413389|b',\x87(\x94\xcb\xb0\xa4\xdb\x8d\xd4f\xcb\xdc\xea]='|"b""'!\xc8\xb2\xa1\xd051\xda\xa6\x86\xe2"""|1494|42|1452|28|1389|1417|5|705|1228
1743252035.855312|3224334942|413390|b'jM\xabq}G@\xab\xd7\x08\xeeU\x05R\xc1b'|b'\xac;B\x01\xe1f\xc4\x02\x7f\x8cY\x82'|1494|42|1452|28|1389|1417|5|1|60
1743252035.855312|3224334942|413391|b'`\xa1\xc2\xd7\r\x055\xc4\x81\xa7\x1a`\x0b\x16\xc6\xfa'|b'!^\x10\xf2wd~SH\x1e^\xc9'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.855575|3461344040|202949|b'K\xb3\x9b\x9c\x9et\xc6{-z\xefg#0\xa0\x8d'|b'\x02\x16\xdf\x92[\xe9\x00/\xf6\x891v'|150|42|108|28|49|77|1|2373|77
1743252035.855985|3224334942|413392|"b'\x85xF\xd6\xa1~q\xf3J""\xb7\x10P\x8c\xa22'"|b'\xa8B7i\xda\xdd!\n\xd7p\x880'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.855985|3224334942|413393|"b""\xfaY\x1a{\xbbs'\xc6a\xb0\xa2\xd8L\xf4\x81\xe1"""|b'\xe4\x15\xc9\xe6\xbeO\xd5+\xb2\xd6\xe8\xf6'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.856018|3224334942|413394|b'X\xfc\x9ek\xc5\xf4w9Y\xa5\x0c..p7\t'|"b""b\x95\xb2\xd8\xee\xefh\xa7m\xa1\xc6'"""|1494|42|1452|28|1389|1417|5|250|300
1743252035.856018|3224334942|413395|b'B\x0c\xf2\xb5\xa4\x19p\x0b\xa3G\x82\xecsw7\x1b'|b'>Mq\x86\xd3\x99K\x06l\xac\x99h'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.856051|3461344040|202950|b'F\x96\x0f\xa4/\xf9M\x80\xf1\xe0\xfc\x05i\x1dZ\xe0'|b'S\xc0\xd0T\x15h\xdb\xa4\xdc\xc6e\xf2'|150|42|108|28|49|77|1|2378|77
1743252035.856122|3224334942|413396|b'\x1c\xc4\xf5\xedo\xe7\xdc\xa1\xb0\xbd\xec\x93\xaf\x93I\xa5'|b'\x8cf\x8a\x1b\xaeW\xdd\xd1\x01\x050\x10'|1494|42|1452|28|1389|1417|5|491|587
1743252035.856122|3224334942|413397|b'\xe7\x92\xc63r\xf9\x99\xa7\x83\x08\x9a\t\x1b\x02[>'|b'\x081\\\xf6z]V\xba\xc2\xedU\xc4'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.856123|3224334942|413398|b'9\x9c\x130\x95\xd6\x1b4\x0f\xef\xf7\x05\xb2A\x9a{'|b'\x00p%\xa5\xb3\xd5\x12\r\x8a6\xcb\xea'|1494|42|1452|28|1389|1417|5|1|60
1743252035.856123|3224334942|413399|b'\xf6\xf0\xf3{\xb1?\x88\x8d\xd7\xa5\x11VMe\x99\x85'|b'\xa0\x95\xec\xb8\x1d\xf2CBKW\rG'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.856123|3224334942|413400|b'\xe59\x0b\xc9\xf1\x0b\x162\xf2_\xdeu\xbd\x9e\\k'|b'+A\x9b\xf8\xb5 \x8f\x9d\x83\xeem['|1494|42|1452|28|1389|1417|5|247|1228
1743252035.856123|3224334942|413401|b';\xf8\xa9#N\x8fD\x86A\xba\x8d\xaa\x89\xe8\xbc\n'|b'\xa6\xf5P\xcf\xf7\\j=\x08 \x1a\xce'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.856219|3224334942|413402|b't/\xe6\x13M\xdf\x9dI\xef\xcb\xedSw\x1f\x00\x84'|b'\x1a\xc0\xf9\x02\xc6\xa6\x1fC\xee%\xda\x88'|1494|42|1452|28|1389|1417|5|250|300
1743252035.856219|3224334942|413403|b'\x07\r\x8b\x00\x94\xd9\xa9\xf1\xf9{(\x8a\x9a\x07\xd3l'|b'2\xd4\x80\x80\xb4\xd5\x1a\x90\xd4\x9bZ+'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.856219|3224334942|413404|b'\x94\xa3\x96\x1er\xf8.\x06=5\xdd\x17\xce\x9ci8'|b'\x85\x00\xb1$\xfc`\x90m\x0f\xec\xf9\xb0'|1494|42|1452|28|1389|1417|5|491|587
1743252035.856219|3224334942|413405|b'g\xc6a\x87&\xca\xfd\x1a!\xba\x15\xea\x06L\x0f0'|b'\xbf\x1e\x8e\x88\xf8mD\xb5\x10\x8eGd'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.856219|3224334942|413406|b'\xd76\xed^XD\xaa8\x96\x00\xe0;\xf2\xad\xf9\x91'|b'\xaa[=\xffz\x8bI\n\xb97%\xa5'|1494|42|1452|28|1389|1417|5|1|60
1743252035.856219|3224334942|413407|b'~\xbd\xbe\x1cyK1\x96\xaf\x94k\xfb\x1dp\xa9\x1d'|b'\xce\xe6\x0f\n\xb3\xbf\xd7\xd2\xb2\x8fAs'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.856357|3224334942|413408|b'\x818\xb7\xefp\xf0$\x83\x195\x83\x00z\x87\xa3['|b'\xca\xab\x83\xc3I_\x8e\x9f\x87y\xda\x18'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.856357|3224334942|413409|"b'\xa4{\x9c\xff2""\x7f\xf4\x90\xedQ\x08Eg$\xad'"|b'(\xa7KZ\x90\x8d>U:\x02\\\x11'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.856357|3224334942|413410|b'\xb7!\xeb\xb9\x06]\r\x97\xb8\xeb0bs\xf3\x9a\x1d'|b'\xeb\xb7!V^\t1\xb6\xe2\xf7\xd1X'|1494|42|1452|28|1389|1417|5|250|300
1743252035.856357|3224334942|413411|b'\xd7\x01Y\xdd\xaf\xa41\x8a\x86\x9a\xd4\x06Za\xeaE'|b'`\xef\x99\xc5O\xf2\xa5^\xd8\xffPK'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.856357|3224334942|413412|b'\xde\x869\x10\xbc\xaf\xf90\xd9rvW\x1d\x87\x98\x81'|b'L\x00 \xb1\xfe<Yi\x08p\x0f\xd0'|1494|42|1452|28|1389|1417|5|491|587
1743252035.856357|3224334942|413413|b'\xc2\xa0\xb2\xbb\x9d/\xac\x14\xe55u$X}\xce\xa1'|b'_\x9b\xb90\xb2\x17[3~\x153\xca'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.856428|3461344040|202951|b'\x9f\r+l\xcd\xee\xc4k\xa1\xd1\x06\x0e\x9c\xfb\x84\xdd'|b'\x04q\x15G\xf5n`\xed\xcb\x0f\xc5\xb5'|150|42|108|28|49|77|1|2397|77
1743252035.856462|3224334942|413414|b'q\xa1\xa7\x98\x05\x9d\x82LF\xcf\xe6\xb6\x0e\xff\xcf\xe1'|"b'\xdd\x94\n\xc2""N\xd7!\xca\x18oL'"|1494|42|1452|28|1389|1417|5|723|1228
1743252035.856599|3224334942|413415|b'? \xbc\xd0\xf8W\xbd6\xfeFC\x9c\x8bs\xa2/'|b'\xec\xd0O%S8~X\x10\xe3\xdbz'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.856599|3224334942|413416|b'\xdaRb\xa2\xf2\xa7x\xf1\x144\x98\x85K\x0c\x13z'|b'\xf9\x14\xd9\r\xeaQk^\x05\x187\xad'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.856599|3224334942|413417|b'\x99\xfe\xedv\xe9\x93_?\xd9R\x0c V\x96\x11\xe5'|"b""^k\xe0\xc6\xe8>\xa1\x8f\xf8'\x87\xae"""|1494|42|1452|28|1389|1417|5|249|1228
1743252035.856674|3224334942|413418|b'\tp\xef\x9aR=E\xbf#B\xb0\x95\xd6\xb6\xa9\xa6'|b'\xafW\x87\x1fBp\xed\xf6\xdd\rk\xbb'|1494|42|1452|28|1389|1417|5|250|300
1743252035.856674|3224334942|413419|b'\xbdc\xfd-\x10\xa4Ki\xfc@\x81\xa3\xf1\x17\x96\xc9'|b'S\xf7\x93]\x97z\x01\xd4\xefG\xff\x88'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.856674|3224334942|413420|b'\xfa\xcd\xc0N\x0fj_\xd18\xaeFH\xc4\xcaI]'|b'1E\x7fA\xb1:b\xc0\x9f\x94\xa5?'|1494|42|1452|28|1389|1417|5|491|587
1743252035.856674|3224334942|413421|"b'\xb3\x9cw~|\xeb\n\x99\xb2r\xe8RY\xfe\xacy'"|b'\t\xf0\xfe\xeapD\x04\xb2\xe9\xf8O\xf7'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.856763|3461344040|202952|b'u\xc86\x8dR\x92#\xac\xe5\xf2^\xec\xa2\xa2 g'|b'\xd1N\x10\x8fc\x19\x1f8f\xbbi5'|150|42|108|28|49|77|1|2406|77
1743252035.857389|3461344040|202953|b'L\xd1\x17\xc2\xa9l>\t8\xf4\xe0\xb6\xe1p1\xb2'|b'\xdcIf\x8f\x89\x1b\x7f\x00\x06\xc7c$'|150|42|108|40|38|78|0|2407|78
1743252035.858854|3461344040|202954|b'x\xfe/:q\xd46\xc3h\x93\xc6.\x9b\t\xf6\xc0'|b'\xacLK\x9e\x88\x96\x10\xd9m\x95s9'|870|42|828|28|769|797|1|2408|797
1743252035.859335|3224334942|413422|b'\xfc\xbbU\xb4\xb9\xe7\xff\xcc\xa0\x11#!V\xa5\x1c\xa6'|b'\x93\xbb\x8e\x17MD-y>.\x10\x16'|1494|42|1452|28|1389|1417|5|1|60
1743252035.859412|3224334942|413423|b'\xcc\xbf\xb7f2\\\x83YA@\x9e\x87\xa43\xdd\xed'|b'Fe1w\xbf!o\x16}\xd7<\x93'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.859412|3224334942|413424|"b""A\xd8'\xeb4\xdc\xc3\xf3\xcd\xe3\x1cg=Xw~"""|b'\xef\r\xbd{\xac\xba\x0cax<\x9f\x03'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.859412|3224334942|413425|b'\xb97\xb6\x87\xda\xf2h\xbd1\xe4\xcc\x07 H}\x1c'|b'\xcd\x8a\xba\t{WW\x87{6\xfc\xfd'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.859412|3224334942|413426|b'+\x04^\xc5h\xd6\xcd\xe2\xa9\xad\x93\x99U\x0bmI'|b'_b\xb4#\x11\xaf\x80\n\x9b\xa9>q'|1494|42|1452|28|1389|1417|5|250|300
1743252035.859470|3224334942|413427|b'\xe4~\xa6R\x94M\xaa\xf4\xfdh\xdef\xc4\x14(\xff'|b'\xdd\xcb&L\xecK\x97\xcb\xe9\xe5\\\x0c'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.859471|3224334942|413428|b'\xb4>\x1b\xee\x9eo`\xf7Z\xfc\xdf\xf6\x8c!\x16\x0e'|b'\xe6tlV\xed\xb7Z\xe0\xbc\x8b:\x89'|1494|42|1452|28|1389|1417|5|491|587
1743252035.859523|3224334942|413429|b'\x12\x81\xe4\xaf\xe9\xea4\x9b\x82h\xf8\xcb.#W\xda'|b'\xee\xf5\x85mX\xcc\x1f\xd3\xc4(:\x8d'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.859523|3224334942|413430|b's}\xe7\xbb\x18\x84@\xbc\xeah\x14\xa3v\xc3\xf7\x0b'|b'VR\x12\x1a\xac=xo\xfd\xc4\x83\xed'|1494|42|1452|28|1389|1417|5|723|1228
1743252035.859523|3224334942|413431|b'\xc45+\x85\r\x99\x9c\xbdk\x93\x9b#\x80\xe4`\xb0'|b'\x0b>\xa4\xb8\x92\xe3\xa8\x9a}\xf5\x07\x06'|1494|42|1452|28|1389|1417|5|789|1228
1743252035.859523|3224334942|413432|b'^\x8c\x98\x0c\xeb\x16C(z3Ye\x9d\xc6\xcb\xc2'|b'\x9elg\xa4<\x9e\xe0p\xb3\xdc@\x12'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.859584|3224334942|413433|b'\xb7\xf3Y\x1f#8\x97e\x84\xefn\xbe\x0f\xa2\x0c$'|"b'/\x1f\x81\xa9\x01\xd7##\xccf""\xc2'"|1494|42|1452|28|1389|1417|5|249|1228
1743252035.859584|3224334942|413434|b'\xd1\xc2!\x11\xabT\x8a\xb0\xe1!\x97\xcc\x9f\x18\x9f\x8d'|b'\xdanf]\x04xS-\x08q\xce\xcc'|1494|42|1452|28|1389|1417|5|250|300
1743252035.859584|3224334942|413435|"b'oCs\x17\xd7\x1b|\x99\t\x80\x92\xc6)l\x00C'"|b'\x85\xa8<^vL9\xa3\x9bf\xc2.'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.859584|3224334942|413436|b'p.E\xb44\xbeN.O\xd3\x94\xd3x\x01\x1b\xd6'|b'U\x8dA\xec\x13\xafTW\xfe\xb1!\xec'|1494|42|1452|28|1389|1417|5|491|587
1743252035.859739|3224334942|413437|b'+\x8eb\xbb\x95\xc5\x18Z9\xacX\xddgr4L'|b'\x01\xb4\xe5\xd06*\x95\xc87%G$'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.859739|3224334942|413438|b'\xfcHU\x08\x82\xe71\x86UR\xaa\x1c\xdc\xc6#.'|b'\xf9\xa6\xb3\xb8\x98\x80\xcbc\x94l\x04Z'|1494|42|1452|28|1389|1417|5|1|60
1743252035.859739|3224334942|413439|b'\x10_\xca\xfa\xc1\xac\x11\x97LX,5\x1f\x19\x8f1'|b'\x1cYi\x95\x90\xe1Nz{\xeb\xf7\xb8'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.859739|3224334942|413440|"b'\xe5\x86\xed\xf4\xdf\x80\xa7{\xbc\xcc\x95\x05|U\xd3w'"|"b'\xbe\x85\xdc|3\xb3\x90\xc0\x0cI[\xa6'"|1494|42|1452|28|1389|1417|5|247|1228
1743252035.859740|3224334942|413441|b'\x03LRJ\x99\xd22\xc9\xd0\x13\tp\x1c\x9fc\x18'|b'\xe6Rc\xa2;\x919\xe4{\x9d8\xad'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.859740|3224334942|413442|b'\xb9?\x96\x8cUQ\xff\xf0\xda\x93\xdd9\xa4\x95\xcb='|b'\x96eAy\xd2\xbe^\xf98nR\xc2'|1494|42|1452|28|1389|1417|5|250|300
1743252035.859740|3224334942|413443|"b'\xc5\xfa\xda|\x7f9\xaa\xc8W\xd2\n\xa8X,M\xc8'"|b'\x91\x86\xbfSN}\x01e \xd2`\xc0'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.859740|3224334942|413444|b'4{\x89\xf0f\x8ai0\x0e\x06\xfd\x949\xb2R\x01'|"b""'\x8a@g\xac\x1dlw\xe4\x19\x13X"""|1494|42|1452|28|1389|1417|5|491|587
1743252035.859782|3224334942|413445|b'D\x1e\xbbE\x06Z\x9cI#\x9e\xef\x17\xd6v\xda\x8b'|b'(7,\xeb\xa6;\xa3\xb9\xf7\xdaN\x97'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.859782|3224334942|413446|b'v\xa5\xba\x9f\xae<A\xbcBrjY\xc14\x905'|b'\xd3k7\xec;]woq\x8e\xcf\xdd'|1494|42|1452|28|1389|1417|5|723|1228
1743252035.859782|3224334942|413447|b'\x15\xf4\x85\x86\x9b\xa5r\xea\x80\x7f\xf3X\x96w\x00='|b'\xba\xb2\xb9bd\xa5e\x81\xbb\xa1\x9c\x97'|1494|42|1452|28|1389|1417|5|789|1228
1743252035.859782|3224334942|413448|b'\xe5\xa6t\xf7vF\xb4\x17%\xe0\xde\xef]\x91K~'|b'\xb7\x06\x9d\xf7\xfe\xb7I\xaaOU],'|1494|42|1452|28|1389|1417|5|829|1228
1743252035.859858|3224334942|413449|b'\x9d\xcf\x01\xe7g\x12\xf0\x99\x13T.R\xa7\xfew\xcd'|b'\x92\xde\xd8<\xd7G\x13\xeb\xa0\xff\xb1z'|1494|42|1452|28|1389|1417|5|830|1228
1743252035.859858|3224334942|413450|b'N\xd1!\xa0k\x0f\xad\x8a\xa7\xf3\x97>\xad\x96\x8b\xdc'|"b""\x05)\x90'Q\xc3\xf9\xb8N\x8b\xf3Z"""|1494|42|1452|28|1389|1417|5|909|1417
1743252035.859858|3224334942|413451|b'D\xafB\xf6\x9a\x96\x0c\x838&\x83\x8a/\xc9s\x16'|b'\x89\xafR\xfb\x1c\x9aF\xee\xff\x98\xc8\xb6'|1494|42|1452|28|1389|1417|5|910|1417
1743252035.859858|3224334942|413452|b'W7\n\x1f%~v>\x9bI\x8a6\x8d\xc2=\xb1'|b'U\x99\x1ev\xf9\xb7\xbf\xa2\x94)x\xf7'|1494|42|1452|28|1389|1417|5|1140|1417
1743252035.859951|3224334942|413453|b'l\x07\x0c\x13\xc2\xf737n6\xed\xd9\xa4K-\x05'|b'\xbd\xcf\xe5e\xfef3T\xca.\x92\xbc'|1494|42|1452|28|1389|1417|5|1141|1417
1743252035.860259|3461344040|202955|b'\xc5\xa4\xb6\xeeMv\x06\xaez\x94eB\xbf\xb0\x86\xb3'|b'LIt\xe4\xe3\x14\xe4\xb4\x12V)\x0b'|134|42|92|60|0|60|2|2441|60
1743252035.863722|3224334942|413454|b'~\x94\t\x90\xa8?5\x88\x8a\xb6$\x99i\xe2\xf8b'|b'\xa0`\x97\xf9\x08\x93\xfb\xe2Z\x1d\xcc\xda'|1494|42|1452|28|1389|1417|5|1|60
1743252035.863722|3224334942|413455|b'\x97.\x86\xad\x90}c\xa1\xc5\xb4\xa2\xe9\x0f@\xe5 '|b'X\x9b\x03\xa8^\x08\x13\x89\xf1\xce\xcf\r'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.863722|3224334942|413456|b'\\w\x9e\xa4\xd8\x9e!\xa9w\xfd\xac\x9e\xc3\x16\xd8?'|b'\xe3\x1c\xc2\x1bb\xd8\x84<p\xcd-6'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.863722|3224334942|413457|b'F\x18\x05]\xa1\xfe~M\x16\xe5\xceO\x13\xaf=L'|b'\x18\x9f%P\x12\xa4\xe6\x1c\xa9A/s'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.863851|3224334942|413458|b'5-\xce\xc6\xec\x9e\x9a \xd1\x98\xa9:\x1a\x87\x93\xef'|b'\xdbsu\xae\x9e2\x08\xe5\x1f\xc7\xe4\xcd'|1494|42|1452|28|1389|1417|5|250|300
1743252035.863851|3224334942|413459|b'R\xf1\xad\xbfX\xbb\xdewZ\xe443?\xc4K\xc6'|"b'\xaf\xfd""\xa7\x88!\x874\x84\xcax@'"|1494|42|1452|28|1389|1417|5|396|1228
1743252035.864072|3224334942|413460|b'\xfb\nS\x06i\x01\xe8\xa3t2\xef}\x85\xc5\x07\x91'|b'\xfc\xe9\xa2y\xed#\xbb\xdbokE\x05'|1494|42|1452|28|1389|1417|5|491|587
1743252035.864072|3224334942|413461|b'^j\x1d(\xb6.\x0c0#\x01\xe5,R\x8b\x02S'|b'rYEU\xd5\x1c\x97N\xf5pn\x83'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.864072|3224334942|413462|b'\x91/H(Sm\x01\xc8\xf0\xf5\x98\xdf\x99,\xfcv'|"b""'@\xee\xa9\xba\xcfl\xe2\xdc\xe4!_"""|1494|42|1452|28|1389|1417|5|1|60
1743252035.864072|3224334942|413463|b'\xe0\xa4\xd1\xd1\xf4\x1fK\xac\xb7\xddU\xdd\x1c\xac\xba\\'|b'\xd4\x94\xf0\x8fo?1\xd1C\xe8\xef#'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.864072|3224334942|413464|b'\xaf\xcaNW\x0bn\xbe#!\xcdO\x8c<\xf4\xcf\x90'|b'\xd1%\xfd\xaak\xden\x1dM\xcd\x18\x9f'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.864072|3224334942|413465|b'\x7f\x11\xbd\xc7N\xa8\xed\xf6\x05\xca\xf7\xfbM\xdf\x18r'|b'p\xa8)N\xda_O\xcc/\xe4\xc5\x1a'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.864191|3224334942|413466|b'\xd4k\x1c8cd\xc9O\xf9\xb0\xb0d\xa4\xa1z\xe4'|b'U\xd2\xec!\xa1e\xa6\xdd>\x07,o'|1494|42|1452|28|1389|1417|5|250|300
1743252035.864191|3224334942|413467|b'\x91\x02\xc0\xd0\xcd\x90\xf9J\xcf\x92\xc5\xbduS\xa31'|b'\xa9\xbb_\xb6+?*\x19i\xfaz]'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.864191|3224334942|413468|b'\xc659\xa1V\xf1%kh<\x17\x0c\x82Qx\x86'|b'\x9e\x922\xdc\x97\xa8\xa3_Z\x0e\xe7\x07'|1494|42|1452|28|1389|1417|5|491|587
1743252035.864191|3224334942|413469|b'\xa0\xc8\x03pfM{6\xb2\xc4\xe3\xf1\x95\x9bF\x8f'|b'\\\xb7X\xef\xef\xc6\x1e.[z0\x1b'|1494|42|1452|28|1389|1417|5|705|1228
1743252035.864271|3224334942|413470|b'U\xb1B\xb4\xb6g5\x87V\xf4\xa0\xcd\x8c\xb9D\x9d'|b'\xca\x99\x04\x11\x11\xf0>\xfaF\x88\xc7\xed'|1494|42|1452|28|1389|1417|5|1|60
1743252035.864271|3224334942|413471|b'\x8b\x15\xb3\xfe\xc4\xa1\xa2c\xe3\x1b\xed\xa6d\xbe\xf03'|b'=\x8f\x00/\xc4M\xdd\xd0\xa3S\xb8Q'|1494|42|1452|28|1389|1417|5|246|1228
1743252035.864271|3224334942|413472|b'\x00\xbeT\x0f\x92\xefiw\x1fwbS\x0f\xc4W\xbd'|b'4\x00\x1b\xc2\xe8\xae\xe1Y\x83^A2'|1494|42|1452|28|1389|1417|5|247|1228
1743252035.864271|3224334942|413473|b'\xae\xa4\xc8\x9c6o\x16\xc7\xd4\xea\xf8\xf3O&\x89g'|b'\xe4\xf0\xf4\xce\xf5^\xb9\xf050(\xa1'|1494|42|1452|28|1389|1417|5|249|1228
1743252035.864351|3224334942|413474|b'%\xe6\x18\xc6\x17\x11w\xb1\x16(\xea\x9d\x04\xda<y'|b'O\x84\x99\xcf\xc7\x89;\xcaV0\xa8\xca'|1494|42|1452|28|1389|1417|5|250|300
1743252035.864351|3224334942|413475|"b'\x10\xd5\x9b\xbd\xcd\x16\xa5\xc5\x0e""d\xb3X\ro\x8c'"|b'\x08N\xdf\xeaz\xad9\xf9W\xd0\xcca'|1494|42|1452|28|1389|1417|5|396|1228
1743252035.864351|3224334942|413476|b'\xcc\x11c=TA\xd2L3\x05\x9e\x8b\xdf\xdb-a'|b'\xd6\xa6\x83\xe7\x14\x9cm\xeb\x99\x1c\x8aL'|1494|42|1452|28|1389|1417|5|491|587
