timestamp|spi|sequence_number|initialization_vector|integrity_check_value|encrypted_total_length|encrypted_head_length|encrypted_data_length|plaintext_header_length|plaintext_data_length|plaintext_total_length|padding_length|complete_id|total_length
1743262326.836603|3224334942|1596326|b'\xc8A\xfc\xc80\x16:\xe1ib\x81\x18\xed\xba\xe9['|b'Y\x89\x05K\x9c\x94H\x9e\xc8\xa2\xf5\xf6'|406|42|364|52|281|333|1|2186|333
1743262326.847386|3461344040|2744798|b'\x91\x93L7,\x95\x8f\xe2\xb6\x7f\x8f\xa4\xe6RZC'|b'\xa8.k\x8a*KU8\x07\xc7\x8e\xc8'|390|42|348|52|265|317|1|2187|317
1743262326.848327|3224334942|1596327|b'\r\xbdW\ry\x00\xf5\x92pm\x17#y6\xd4\\'|b'\xee+f\x10\xe4\xad\xc6!\x18\xc2\x10\xf3'|406|42|364|52|271|323|11|2188|323
1743262326.859270|3461344040|2744799|b'O\x9e\xc1\xcf^S\xd6#\x90\x7f%\x08\x04\xf0;\x96'|b'\xaa\x15\x0b\x14\x8e\x86e\t9+\xd9<'|422|42|380|52|283|335|15|2189|335
1743262326.860413|3224334942|1596328|b'\xb1CD\xfcE\x8a\xeb\n\x83\xe5i\xc9\x064\xf8b'|b'\x907\x14\x9aX\xfaW\xdf`\xed\xc4\xfe'|422|42|380|52|293|345|5|2190|345
1743262326.871647|3461344040|2744800|b';\xbe\x8eG\xfft2\xb2\x16E\x82\xe6\xdf\xa7\x12j'|b'?S;q\x8b\xbdU\x04\x99:\x1b\x0b'|422|42|380|52|285|337|13|2191|337
1743262326.872565|3224334942|1596329|"b""'Z\xa8\x9a\xe9\x12X\x8e4\xf7g1\x1d\xcef)"""|b'\xaf\xdbu\xaa\xb7\xa1\x07\xdb\xc1h\x99\xa2'|422|42|380|52|295|347|3|2192|347
1743262326.883970|3461344040|2744801|b'VPv}f\x9d\x81\xcb\xcfT\x04\x170a\x11B'|b'\xe2\xc4\xd4\t\xcfV\xc1e\xdc\x11g '|1510|42|1468|52|1386|1438|0|2193|1438
1743262326.884130|3461344040|2744802|b'\x1a>\x9dL\t\x9c\x17\xfbp8\x19W\xb2\xa1\\\xac'|"b'Ux\x94\x88R""\x0b\x9a?A\xfe\xde'"|1510|42|1468|52|1386|1438|0|2194|1438
1743262326.884183|3461344040|2744803|b'Xe\x04Y\xf4\xe6\xd3\xbd\x9dr#A\xe59T\xae'|b'\x00\xd8\xc0\xe9\xf9D.H\xb8\xf9s\xb9'|1094|42|1052|52|966|1018|4|2195|1018
1743262326.884711|3224334942|1596330|"b""\xabJ^&\xf0\xf3y\xc3\xd4<$'\x89p\xd7\x8b"""|b'\x8f\x0c.\x8c+0\xd4C\xe0\xf3\xc9@'|134|42|92|52|0|52|10|2196|52
1743262326.885869|3224334942|1596331|b'Xp\x87Uu \x03\x14\t\xd9\x06\x85 \xc1\xb1F'|b'\x9b$\xa50tlA\xdf\xe6Vks'|1510|42|1468|52|1386|1438|0|2197|1438
1743262326.885869|3224334942|1596332|b'\n\x0bs\n\xeb2\x08\xc8To\xc8<>>~U'|b'\xd6\xbf\xa4E\x19`\x02\xd5\x7f%\x15\xd5'|1510|42|1468|52|1386|1438|0|2198|1438
1743262326.886015|3224334942|1596333|b'\xaf\xe0\x0e\xfaczU\x9c\xfc\xb4\xc3\x85\xf8o\n\xbb'|b'\xd4\xdb\x13\xfe\xbe\x02dm\xdc[\x92\x82'|1510|42|1468|52|1386|1438|0|2199|1438
1743262326.886015|3224334942|1596334|b'x\xa2\x9a\xae(}\xbb_\x1d\xd8\xeao`\xec*L'|b'\xaa\x97e\xaa[\xd5\xc2\xb6q\x14\xde\xb5'|1158|42|1116|52|1020|1072|14|2200|1072
1743262326.886157|3461344040|2744804|b'Y=F\x10y\x06%C*\x13I\xcc\xcayQ\xad'|b'P/\xbcQ_\x0fN\x05\xca\xf9D\xff'|134|42|92|52|0|52|10|2201|52
1743262326.895511|3461344040|2744805|"b'""m$\xa7K\xcb\x1bP./\x02=E\x87kJ'"|b'O\x9f\xd2m\xa4O\xfb{\x9a\xb5g\xa1'|1510|42|1468|52|1386|1438|0|2202|1438
1743262326.895680|3461344040|2744806|b'J\xad\xb5\xd7\xda\xb9\xa3\xae\x03J\n\x11\xba\x9d\xc6\x0e'|b'\xd3H\xd3\xa8\x17Zh\x86w\xbe\x04\xf7'|1510|42|1468|52|1386|1438|0|2203|1438
1743262326.895752|3461344040|2744807|b'\xec\x86\xc4\x15\xd1\x8e\xa9V\xebu\x02\xc3SS5\xd2'|b'\x98\n\xc8\x07\x11\xfa\xaf\x03I\xcd\xdf\xb1'|1510|42|1468|52|1386|1438|0|2204|1438
1743262326.895825|3461344040|2744808|b'Y\xab\xfe\x1d\x1e\xddtE\x88\x04\xfd\x00\xaa\xae\x15\xcc'|b'<Iei1\xf6\x01=\xa9\xc6\xca\xf3'|1110|42|1068|52|974|1026|12|2205|1026
1743262326.896368|3224334942|1596335|b'\xd0\xb3K_\xbe\t\x88\xe0\x9c-P\xed\x1b\xb3\x96\x15'|b'\x0c^\x97s\xff\x96A\xd8\xe7&f\x11'|134|42|92|52|0|52|10|2206|52
